0,1,2,3,4,5,6,7
6.406855352594496,-2.159462051499135,-0.36002647196211457,-0.42462769866818184,0.41327405846586374,0.6676526995680506,-0.07453198593034821,0.0019357393493963067
-3.6086894353168075,-0.5248426950066885,3.893406959532097,8.676637955692794,-3.084782446711323,2.926530482215303,-0.05615894975163586,0.5764390035172483
-9.524646039342878,-0.1768571381115603,3.7669313216509517,-2.128654833098654,1.7984592097064975,0.5281960782382706,-0.04176237812664962,-0.08119355315333678
10.076126798248824,0.4583724744870744,4.250450799537421,-1.9279749264427588,2.1118082297910994,1.8025646460218196,-0.08602143336351878,-0.3815445337872788
-2.082546138166477,1.998254799751351,0.48671574219233493,-1.0805726764003762,1.7136228270932594,0.6587545225149973,-0.052485059281795136,-0.23542266359149333
-6.09178319382025,0.6427312484744703,-1.0831985298444524,-0.5646626291880767,0.4870223268945478,-0.13679424352504058,-0.0626683152596155,-0.043038772873018896
7.973283637437905,0.46928071930062315,2.129914148896964,-1.3142835537033568,1.3671110134026805,1.2818295679152143,-0.08620380391474479,-0.18033880703869382
1.787163853876575,-1.4698911493452635,-4.851519031004424,0.8692110452399795,-1.1862871406836335,-0.5934809751346183,-0.09171017189541006,0.20178194872951694
3.9288967737925393,-0.5865125169897429,-4.564318473410791,0.7284895814483301,-0.4795578108481288,-0.24793741679308282,-0.08996908364621274,-0.04972302831215133
9.98691193483952,0.5477140431592042,5.852687662206383,-2.566402043163093,1.8544174721292772,1.7962606488508073,-0.09183434672294521,-0.3681341200350821
8.981026754959501,-0.4431738842415681,2.636741483141147,-1.2782249063771158,1.9465511118769794,1.59722022311794,-0.07215902247348902,-0.32311593894433666
-4.830673484237459,-1.088507602164345,0.6722782910521387,-0.9771342321253825,1.1956788337898854,0.3877770204110072,-0.04451017624450711,-0.016794727519398388
8.159177969505105,-0.9867886929608873,5.680473844894967,0.8227021377011532,2.4202411980534664,-1.788721584725758,-0.07274398781577587,0.9589480965060665
2.7731985703826663,-3.039002888782818,-3.68100596790078,0.6549566716869835,-0.9791657988624195,-0.30654736688129525,-0.08995406193261585,0.21077924109335483
-4.151023434916351,-2.1146668315738,-0.742639469284144,-0.6147953686832548,0.44439573859839315,-0.0137840904216797,-0.05685830729800578,-0.018244037875257486
5.104390299742559,-2.160750386474922,7.219645518372767,4.484078150460086,2.600353461751487,-5.026769626093419,-0.08292584937099266,0.8330192385526295
1.832058759617225,-3.1019258277023893,-4.074162071668013,0.7285908242877144,-0.7758060196846135,-0.3151218725315512,-0.07854727467803341,0.18374238854217237
10.213823934171183,-3.8907066141263313,2.129574171008527,-1.0274289797955358,1.0936894755199014,1.3421513042747686,-0.07980102891856647,-0.1298598213665543
-8.688030803942835,-0.5358339234185316,-0.20407195569724057,-0.805023366174962,0.7602721322203545,-0.11690325396765687,-0.04153142360717931,0.08624589280376567
-0.7463490373638153,-0.4950291453702006,0.03712367340719442,-0.8925137538730481,0.7207509713257252,0.35298623390734746,-0.06801382639459147,-0.09525018100081258
-5.772163350944553,-0.07873861014432224,-0.19812562982781579,-0.9793149285930175,0.42480810517465234,-0.10312024301216977,-0.06814143527593568,-0.06031215467508475
5.572503182507854,-1.340901378129696,7.320409940229215,3.9573866600561076,2.9309845116716993,-4.785805303033399,-0.07899365230414761,1.0214289368908507
2.89102213573251,-1.9933416847847172,7.616098533402768,6.174401612245171,1.453086683675429,-4.915678056469809,-0.09977030090786326,-0.6607299928197998
2.679266064375554,-2.4514402483726725,-3.6154984580567313,0.5256328134351941,-0.5813473909571968,-0.190022848695599,-0.08287066966528395,0.09478192631733846
2.993494672986714,-1.2830951116094487,-2.757048654563212,0.11706148544050034,-0.886568255821204,-0.2610906273354423,-0.1009267166115116,0.045000691214978086
8.44841617884607,0.28855467566818965,3.38422016936638,-1.7903597953613146,1.4358755231065377,1.420251443874703,-0.08788925695133518,-0.24270741977451857
2.016207918885976,0.436224630765987,6.362878546826499,7.285558402262304,1.215032920811742,-3.5455874905959335,-0.10582267163477241,-1.2289786020125422
-10.424686645191235,-0.3503074601723699,0.4007059999527143,-1.0453897487753032,1.0538636529831928,-0.04215368865386819,-0.04534047935088138,-0.043586276830446066
10.092943280963368,-4.634210210890744,3.2348339289204517,-1.4226537749161388,0.8288262562621042,1.3213995044844262,-0.0843555648258671,-0.082390845200882
7.9095905706866,-2.298794036871836,3.5759774341561363,-1.6791314777806987,1.4386174240417278,1.4343199156767608,-0.07005516478679105,-0.14303829551864908
3.5186935179422614,-2.962496567563943,-1.1043935957482767,-0.29385789138075974,0.08887185401811876,0.30205455743370685,-0.07672602903052268,0.02043101728867567
